mmsi,imo
563048204,7351977
563057796,9834882
563066539,9724702
563067243,9724702
563093900,9278064
563172812,9273715
563487000,9665683
563874024,9379040
564032000,9327683
564033528,9551442
564195000,9358814
564318000,9654799
564874744,9304590
564900000,9679799
565101000,9308716
565113000,9699995
565117456,9661455
565253000,9193276
565441000,9441635
565553984,9503029
565739272,9727675
566733000,9668831
566987000,9538945
567548000,9284673
569808626,9334105
574049000,9463358
574383000,9404156
620550000,8324995
633616816,9194139
636012909,9324746
636017756,9460007
636017906,9302774
636091287,9334820
636092697,9495765
764830592,9682112
901758184,9664897
970019390,9719707
2067000,9735256
2072578,9692416
5631164,9786891
200003784,9656436
212084000,9277747
220641000,9169512
235108755,9667461
241313000,9475698
241351000,9627502
249923000,9313292
259475808,9462081
259932000,9328534
304844000,9357999
305091000,9383223
305691000,9512381
311000285,9666560
311039000,9210440
319028000,9477555
327015232,9727340
351052000,9806794
352091000,9439058
352868000,9082726
354077000,9376933
355354000,9595400
355733000,9380051
355748014,9739305
356213000,9380087
357101000,9400306
357667000,9687631
357698000,9359806
357705000,9526265
369410712,9402847
370316000,9846316
371519000,9307059
371642000,9670169
372397408,9754800
373431000,9650494
374204000,9615341
405000262,9300506
406425448,9368223
412523920,9505443
419000176,9464742
419526000,9289506
419756000,9467720
457416988,9825025
474026312,9230177
477017200,9642497
477091400,9592422
477194600,9757888
477201700,9438925
477237100,9203930
477237300,9826500
477925300,9520780
477950300,9472139
506105000,9015797
511952000,9044475
517030611,9153513
525007017,9146235
525007132,9636230
525021452,9214082
533000117,6806779
533000969,8996633
533006080,9537238
533131028,9812822
533920000,9261205
535355287,9208526
536112760,9138161
537872176,9515424
538002835,9360960
538003936,9492232
538004065,9469883
538004900,9566526
538005475,9304629
538005819,9722182
538005852,8121159
538005903,9311220
538006683,9284300
538006767,9732606
538007280,9311165
538008269,9857224
540567176,9450222
563006504,9235543
563039738,9503328
563039779,9379961
563052176,9655377
563059000,9791171
563060800,9354533
563089800,9849253
563651000,9358424
563917000,9043964
564124000,9650092
564232000,9263356
564333984,8814122
564875000,9304590
565320684,9256482
565524584,9607124
565617536,9809887
565761000,9787728
566004200,9703306
566064000,9460655
566530000,9651864
566656979,9275983
567291304,9671876
620574000,9224776
636010457,9074638
636014672,9497476
636015312,9546227
636015714,9489508
636016201,9393307
636016450,9481489
636018338,9591739
636019128,9519078
636092098,9522087
636092835,9285653
636666168,9739238
671994000,9136541
730835360,9832573
819085144,9547685
844537048,9747065
969476184,9361691
5170297,9170975
7575568,9382528
7744568,9736004
9378808,9748318
205501020,9529542
211578000,9613020
212669000,9393541
215681000,9241695
218844000,9365805
219061000,9369904
219069000,9444845
219198000,9458078
232007935,9780885
232010294,9797400
235007480,9273375
235090622,9544152
235101305,9479929
235109658,9455662
241502000,9785225
247256300,9423267
248197000,9254630
256380000,9522128
256698978,9711080
256824718,9004580
311000147,9566617
311000622,9749295
311002900,9441506
311017200,9386952
311018600,9338864
311019400,9389851
311317040,9668843
325600000,9123881
333829880,9472749
351469000,9168398
352647000,9449508
353052024,9750892
353400000,9427342
354490000,9144055
357918000,9362889
365711136,9376878
370058000,9442926
370081456,9637662
372224000,9477608
372648000,9367528
373505000,9478846
373569000,9614995
373855000,9495416
374807000,9743306
374891000,9342891
403505000,9359894
405000247,9188764
431026000,9468188
432783000,9531739
440188000,9269594
477046700,9361251
477276200,9590228
477415800,9364447
477637200,9710074
500557632,9777383
518100121,9077886
518100665,9838888
525008118,9330202
525015117,9180750
525100917,9853814
525200871,9265574
533059600,9546708
533180192,9390056
535057872,9165932
538002750,9396218
538004216,9460681
538004431,9552317
538005617,9681431
538006910,9582453
538007447,9307994
538007864,9343546
538090540,9405057
538137416,9282041
540026712,9256016
548977000,9831505
548982000,9855513
562722696,9397212
563003330,9275232
563010100,9808376
563021080,9257230
563032992,9266229
563034560,9774630
563047124,9791157
563081900,9843625
563170913,9654775
563172594,9322889
563181537,9551296
563357000,9290957
563795016,9288813
563918000,9343285
564275000,9672313
564331000,9149639
564457000,9264439
564532000,9342592
565122012,9825025
565727016,9538464
565755200,9519676
566063000,9157686
566185008,9427110
567061800,9114983
567282232,9458080
567421000,9263057
567710496,9332171
568040304,8814110
568175304,9539755
574002040,9599743
574003809,9191785
574676000,9507166
574908000,9549293
636016896,9648374
636017370,9774484
636018240,9231250
636019216,9778997
636091972,9446867
667001580,9163491
704596192,9294408
205733000,9461453
210136000,9454917
229135000,9594561
236559000,9442122
240444000,9309007
241352961,9774056
248988000,9581370
311071700,9505819
351366000,9415478
352622000,9164029
353728000,9305702
354135000,9468308
355282000,9451393
370169008,9355654
371121000,9500704
372840000,9780146
372841000,9333266
372861000,9827463
373118000,9567972
373188000,9590084
374597000,9758038
374651000,9102239
410152032,9754800
413196000,9523184
441243000,9515292
441698000,9489223
443868668,9525467
466543000,9323027
477014600,9227027
477172200,9800776
477244500,9442641
477454800,9726528
477524400,9712204
477537500,9752412
477598100,9588768
477626369,9407043
477817700,9597977
518100357,8806395
518604656,9189172
525020393,9126273
525200257,9864447
533001800,9315094
533040000,9327554
533131011,9371567
534437064,9191319
538002736,9125358
538003180,9478494
538003781,9457555
538003949,9463748
538005058,9626900
538005371,9637222
538005518,9286267
538005593,9259197
538005783,9727558
538005912,9447378
538006658,9342786
538008522,9864332
538396782,9482665
554784415,9339181
562075248,9501473
562248696,9543524
562388960,9551337
562491177,9529542
562500696,9514286
563003880,9787728
563005054,9763605
563005258,9239886
563020992,9650509
563033700,9519341
563044292,9555395
563063300,9829447
563318200,9472749
563678000,9674763
563886000,9182033
563934000,9088237
563981010,9777278
564203368,9511870
564221119,9635432
564442000,9196955
564671000,9471446
564887000,7823475
565892000,9478157
566218032,8999037
566225020,8819976
566514000,9658252
566753984,8955392
566776000,9597240
567365029,9428401
568717578,9763576
569152304,9465992
570075356,8121159
636014083,9448152
636015534,9485930
636016826,9714343
636017422,9779393
636017424,9725847
636018646,9832559
636018951,9250737
636019526,9152600
636091837,9253014
666102296,9411446
965683096,7829273
2073638,9634452
108524336,9832169
209025000,9221877
212283000,9626247
239930000,9261798
253373000,9429572
257862000,9336581
258527961,9243617
259786000,9370537
262005000,9575981
311000279,9514171
311000360,9734408
311000773,9240134
319132300,9478937
319330000,1005552
349268526,9482665
351587992,9430430
351887000,9187289
352196000,9441881
352359000,9781009
354087000,9185877
354856000,9539391
355646000,9603996
356821000,9403798
357547000,9560376
359082104,9300142
371595000,9294329
371633000,9664897
372116000,9370551
372160000,9481312
372516000,9325233
372585016,9536686
372915000,9670016
373352000,9582489
373605000,9489821
377029000,9804186
382395128,9002609
411634752,9537214
413076000,9304796
419001449,9310161
419663147,9724702
431213000,9085637
431648036,9505106
453949376,8955392
457123000,7217092
477095600,9486506
477147100,9796901
477327900,9834296
477333500,9776171
477584900,9760603
477826600,9583615
477854500,9718882
477981000,9260859
500256825,9438171
524843040,9668867
525003174,9587934
525100877,9843273
525113003,9443803
525119111,9242211
526067844,8013522
533170107,9629237
538003346,9431214
538003379,9397236
538004689,9626015
538005714,9495222
538006303,9738454
538006347,9217759
538007573,9409481
538007954,9478913
562647696,9680279
563013360,9456472
563017792,9606869
563021100,9812353
563029957,9379143
563035830,9782455
563044352,9545900
563066300,9835836
563078600,9856141
563082400,9792606
563109000,9582726
563218008,9665035
563427992,8844191
563576144,9549114
563920000,9343297
564330744,9420306
564360000,9525302
564437000,9397107
564708576,9357547
564713657,9412842
565030000,9311476
565041456,9668843
565238904,9750892
565312184,9813058
565444504,9257486
565446000,9328699
565554032,9548811
565846200,9624548
566084632,9321134
566304000,9308534
566359000,9610896
566778000,9185891
566808232,9680267
567218160,9654919
569645424,9328699
574004460,9388429
636013281,9153795
636017569,9754953
636017671,9349502
636018014,9371189
636018347,9782089
636019059,9748916
636019254,9408255
636019328,9409027
680620271,9435703
730781164,9813412
1023564,9431757
1037464,9843510
5631077,9410648
5879568,9218650
28766048,9382554
51296232,9046928
103874606,9623673
106422972,9360879
205559000,9416733
215439000,9262572
215874000,9324617
235093797,9122590
240175000,9276573
240463000,9298753
241353000,9650054
241377000,9701554
255806029,9778117
256604000,9436367
256709000,9331529
308136440,9317030
309761000,9107318
310657000,9626273
311049400,9351737
311573000,9247962
312714944,9357781
313497760,9550395
352057000,9667435
352198000,9046784
352231000,9726762
353051000,9401142
353210000,9631694
354964128,9113094
355271000,9395161
356565048,9458080
357432000,9612466
371437000,9606479
371752000,9309447
371812936,9344291
371984000,9334973
373306000,9109964
373708000,9203277
373859000,9014420
374084000,9544061
374210000,9222601
374268000,9288459
412440348,9529542
413330890,9779692
413526060,9802578
476678616,9204025
477071900,9262417
477089300,9322449
477157300,9750244
477231200,9494620
477390600,9492945
477858800,9731913
477983458,9830197
503591000,9526344
511100213,9274288
525010324,8982864
525021280,9435234
525500381,9695195
529295083,9358149
533000976,9373840
533180188,9715969
538003769,9042295
538004093,9510321
538004269,9602148
538005048,9613317
538005174,9686728
538005244,9314179
538005503,9702405
538007364,9772060
538007798,9827164
538008263,9804813
542350110,8904599
553000101,9654579
562142256,9130391
562755229,9627447
562773111,9554585
563015800,9782027
563016624,9456472
563023900,9761982
563034064,9164031
563037110,9779721
563037290,9763588
563038700,9813412
563038832,9379363
563040344,9629366
563062300,9697416
563480000,9742388
564084944,9308962
564534000,9547544
564544016,9378694
565014624,9113094
565281992,9554286
565517035,9724702
566054000,9611826
566134995,8753005
566151000,9637064
566224992,9371983
566643000,9504205
566881000,9631979
567712984,9747065
569412304,9378694
572923210,9162514
576217000,9412933
636009720,9014456
636010183,9038452
636014623,9411305
636014817,9571416
636017486,9714812
636017503,9600657
636017506,9762326
636017515,9426805
636018023,9737711
636018135,9498341
636018239,9329461
636018613,9853242
636019187,9233583
663668136,9379040
898580952,9387449
970068506,9133850
2238264,9672313
107374182,9058268
215011000,9813802
218549000,9708382
219212000,9553646
219544000,9006241
221118088,9632117
223428947,8753005
228091700,9795103
238179000,9222572
240576000,9343857
241202000,9541825
241623000,9588299
246661000,9551961
247063100,9232034
248476000,9432464
249820000,9792228
253188000,9303352
255806239,9486427
305487936,9417426
311663000,8816170
319721000,9229685
338499976,9260445
342003888,9425069
352597000,9692739
352757000,9703318
352824932,9505106
353544000,9544712
353710000,9286906
354090944,9299678
355191000,9284398
355208000,9473846
356284014,9389710
356472000,9573751
356502000,9563108
356896000,9750452
370563000,9404388
370973000,9411410
372097000,9293909
414588000,9837640
415730002,9446477
422040300,9465849
422208100,9569700
431003000,9806079
440362000,9076246
477274600,9534858
477302500,9439747
477326900,9813060
477441200,9611735
477444300,9638484
477791700,9360403
477851400,9515266
503008984,9308120
525011110,9460344
525022310,9704166
525024095,9495973
525119145,9262948
526583464,9691759
533000092,9744817
533000118,8926975
533001290,9402562
533048100,9389497
533050700,9546710
533130911,9640803
533130955,9540900
533286568,9680267
534218899,9117820
535428536,9450313
537985026,9381330
538002731,9406881
538004167,9459280
538004513,9486427
538005164,9371074
538005215,9640138
538005621,9176981
538005715,9346122
538005838,9708837
538005996,9760213
538006567,9236054
538006937,9603051
562112336,9237412
563005760,9355862
563026600,9268459
563038224,9683609
563067444,9655755
563076136,9404895
563079600,9644940
563249640,9566344
563272000,9468815
563336000,9678654
563636816,9794290
563722000,9218650
564215132,8121159
564219912,9635432
564314000,9536519
564339392,9438298
564344004,9824863
564532024,9750892
564604000,9171618
565126000,9324289
565320984,9108233
565659977,9462081
565760984,9217981
565761008,9637662
565811974,9762106
565909984,9263332
566096056,9748318
566300000,9536818
567564000,9128673
572101187,9402586
636015771,9544920
636016694,9311531
636016912,9509695
636018800,9308637
636019206,9842061
767511620,9816024
5631468,9762338
106534370,9258480
131158684,9376921
205663000,9529968
209340000,9138678
210807696,9817901
214342464,9545900
215162000,9605841
220061000,9245756
229087000,9605487
244044000,9448372
249241000,9717668
249687000,9413690
255806147,9396660
289177824,9460629
310543000,9322803
310776000,9701621
310871456,9537202
331687976,9662708
351620000,9370707
351970000,8617603
352618000,9425265
353288730,9088029
355290000,9590890
355888000,9161077
356212192,9561411
356446000,9276315
357385000,9489883
357606000,9155145
359737464,9691589
